,Name,affiliation,homepage,scholar-id,citations,h-index
1297,James C. Gee,University of Pennsylvania,https://www.med.upenn.edu/apps/faculty/index.php/g5455356/p10656,MIjWr_8AAAAJ,41250.0,77.0
1298,Camillo J. Taylor,University of Pennsylvania,http://www.cis.upenn.edu/~cjtaylor,r50jBCUAAAAJ,13921.0,51.0
1299,Dan Roth,University of Pennsylvania,http://www.cis.upenn.edu/~danroth,E-bpPWgAAAAJ,34316.0,88.0
1300,Insup Lee,University of Pennsylvania,http://www.cis.upenn.edu/~lee,qPlUgrgAAAAJ,22716.0,69.0
1301,Max Mintz,University of Pennsylvania,http://www.cis.upenn.edu/~mintz,,,
1302,Joe Devietti,University of Pennsylvania,https://www.cis.upenn.edu/~devietti,,,
1303,Stephanie C. Weirich,University of Pennsylvania,https://www.cis.upenn.edu/~sweirich,-vC_l2kAAAAJ,4653.0,34.0
1304,Shivani Agarwal,University of Pennsylvania,http://www.shivani-agarwal.net,Q4ErnU4AAAAJ,4847.0,31.0
1305,Yoseph Barash,University of Pennsylvania,https://www.biociphers.org/yosephb,U5G4TJAAAAAJ,5793.0,29.0
1306,Sampath Kannan,University of Pennsylvania,https://www.cis.upenn.edu/~kannan,HRad0KYAAAAJ,11611.0,48.0
1307,Daniel E. Koditschek,University of Pennsylvania,http://www.seas.upenn.edu/~kod,K_PZFhEAAAAJ,22802.0,68.0
1308,George A. Vouros,University of Piraeus,https://www.ds.unipi.gr/en/faculty/georgev-en,PBX9aQUAAAAJ,3897.0,28.0
1309,Michael E. Filippakis,University of Piraeus,https://www.ds.unipi.gr/en/faculty/mfilip-en,,,
1310,George P. Efthymoglou,University of Piraeus,https://www.ds.unipi.gr/en/faculty/gefthymo-en,HgBG3mgAAAAJ,1307.0,22.0
1311,Flora Malamateniou,University of Piraeus,https://www.ds.unipi.gr/en/faculty/flora-en,aP6KN48AAAAJ,1048.0,14.0
1312,Andriana Prentza,University of Piraeus,https://www.ds.unipi.gr/en/faculty/aprentza-en,,,
1313,Ioannis A. Maniatis,University of Piraeus,https://www.ds.unipi.gr/en/faculty/maniatis-en,,,
1314,Orestis Telelis,University of Piraeus,https://www.ds.unipi.gr/en/faculty/telelis-en,,,
1315,Konstantinos Metaxiotis,University of Piraeus,https://www.unipi.gr/unipi/en/kmetax.html,,,
1316,Themis Panayiotopoulos,University of Piraeus,https://www.unipi.gr/unipi/en/themisp.html,,,
1317,Chiara Bodei,University of Pisa,http://www.di.unipi.it/~chiara,,,
1318,Federico Giovanni Poloni,University of Pisa,http://www.di.unipi.it/~fpoloni,,,
1319,Pierpaolo Degano,University of Pisa,http://www.di.unipi.it/~degano,,,
1320,Roberta Gori,University of Pisa,http://www.di.unipi.it/~gori,HkC6b2EAAAAJ,592.0,14.0
1321,Maria Eugenia Occhiuto,University of Pisa,https://www.di.unipi.it/~occhiuto,,,
1322,Giandomenico Mastroeni,University of Pisa,http://www.di.unipi.it/~a008506,,,
1323,Antonio Brogi,University of Pisa,http://www.di.unipi.it/~brogi,,,
1324,Luca Gemignani,University of Pisa,http://www.di.unipi.it/~lgemignani,,,
1325,Marco Bellia,University of Pisa,http://www.di.unipi.it/~bellia,,,
1326,Giancarlo Bigi,University of Pisa,http://www.di.unipi.it/~bigig,,,
1327,Vincenzo Ambriola,University of Pisa,http://www.di.unipi.it/~ambriola,FyFvm2MAAAAJ,1492.0,17.0
1328,Maurizio Bonuccelli,University of Pisa,http://www.di.unipi.it/~bonucce,,,
1329,Laura Semini,University of Pisa,http://www.di.unipi.it/~semini,QDIhYPgAAAAJ,475.0,12.0
1330,Susanna Pelagatti,University of Pisa,http://www.di.unipi.it/~susanna,mopfgi4AAAAJ,2029.0,21.0
1331,Ugo Montanari,University of Pisa,http://www.di.unipi.it/~ugo,,,
1332,Roberto Barbuti,University of Pisa,http://pages.di.unipi.it/barbuti,,,
1333,Fabrizio Baiardi,University of Pisa,http://www.di.unipi.it/~tonelli/baiardi,,,
1334,Francesco Romani,University of Pisa,http://www.di.unipi.it/~romani,,,
1335,Fabrizio Luccio,University of Pisa,http://www.di.unipi.it/~luccio,,,
1336,Massimo Pappalardo,University of Pisa,http://pages.di.unipi.it/mpappalardo,GWrrWeEAAAAJ,1273.0,18.0
1337,Francesca Levi,University of Pisa,http://www.di.unipi.it/~levifran,,,
1338,Andrea Maggiolo Schettini,University of Pisa,http://www.di.unipi.it/~maggiolo,,,
1339,Carlo Montangero,University of Pisa,http://www.di.unipi.it/~monta,,,
1340,Linda Pagli,University of Pisa,http://www.di.unipi.it/~pagli,,,
1341,Paolo Mancarella,University of Pisa,http://www.di.unipi.it/~paolo,,,
1342,Donald M. Chiarulli,University of Pittsburgh,https://people.cs.pitt.edu/~don,mpiF9EUAAAAJ,2309.0,27.0
1343,Bruce R. Childers,University of Pittsburgh,https://www.cs.pitt.edu/~childers,017pCpkAAAAJ,14679.0,62.0
1344,James Currier,University of Pittsburgh,http://www.sci.pitt.edu/faculty-and-research/faculty-directory/james-d-kip-currier,,,
1345,Erin Walker,University of Pittsburgh,https://cs.pitt.edu/faculty/tenure-stream/erin-walker,,,
1346,Shi-Kuo Chang,University of Pittsburgh,https://cs.pitt.edu/~chang,,,
1347,Kayla Booth,University of Pittsburgh,http://www.sci.pitt.edu/faculty-and-research/faculty-directory/kayla-booth,,,
1348,Mary K. Biagini,University of Pittsburgh,http://www.sci.pitt.edu/faculty-and-research/faculty-directory/mary-k-biagini,,,
1349,Bettina Schnor,University of Potsdam,https://www.cs.uni-potsdam.de/~schnor,,,
1350,Andreas Schwill,University of Potsdam,http://ddi.cs.uni-potsdam.de/Personen/schwill,,,
1351,Ulrike Lucke,University of Potsdam,https://www.uni-potsdam.de/de/multimedia/team/profdr-inghabilulrikelucke,,,
1352,Benno Stabernack,University of Potsdam,https://www.uni-potsdam.de/de/aess/mitarbeiter/mitarbeiter,,,
1353,Norbert Gronau,University of Potsdam,https://lswi.de/lehrstuhl/personen/lehrstuhlinhaber/univ-prof-dr-ing-habil-norbert-gronau,kQ2QCSYAAAAJ,4026.0,29.0
1354,Graeme Smith,University of Queensland,http://staff.itee.uq.edu.au/smith,JRxfQowAAAAJ,3802.0,24.0
1355,Feng Liu,University of Queensland,http://researchers.uq.edu.au/researcher/951,cpUKNrMAAAAJ,4127.0,33.0
1356,Stephen James Wilson,University of Queensland,https://researchers.uq.edu.au/researcher/271,LbH_GdYAAAAJ,4691.0,37.0
1357,Alexander Pudmenzky,University of Queensland,http://researchers.uq.edu.au/researcher/804,,,
1358,Lorna MacDonald,University of Queensland,https://researchers.uq.edu.au/researcher/1071,,,
1359,Garry Marling,University of Queensland,http://www.smi.uq.edu.au/user/203,,,
1360,Ryan K. L. Ko,University of Queensland,https://researchers.uq.edu.au/researcher/23784,kyTPC7cAAAAJ,3186.0,23.0
1361,Udantha Ranjith Abeyratne,University of Queensland,http://www.itee.uq.edu.au/bme/abeyratne,mccLWM4AAAAJ,2775.0,29.0
1362,Saeid Mehrkanoon,University of Queensland,http://researchers.uq.edu.au/researcher/14135,UMbNsJMAAAAJ,377.0,11.0
1363,Peter O'Shea,University of Queensland,http://researchers.uq.edu.au/researcher/11892,,,
1364,Paul E. I. Pounds,University of Queensland,http://www.itee.uq.edu.au/bme/pounds,b3cGSpgAAAAJ,3410.0,25.0
1365,Shazia W. Sadiq,University of Queensland,http://researchers.uq.edu.au/researcher/792,1Jo0EmIAAAAJ,9094.0,47.0
1366,Bo-Ting Yang,University of Regina,http://www.cs.uregina.ca/People/Profiles/BotingYang.html,,,
1367,Malek Mouhoub,University of Regina,http://www.cs.uregina.ca/People/Profiles/MalekMouhoub.html,,,
1368,Samira Sadaoui,University of Regina,http://www.cs.uregina.ca/People/Profiles/SamiraSadaouiMouhoub.html,,,
1369,Lisa Fan,University of Regina,http://www.cs.uregina.ca/People/Profiles/LisaFan.html,,,
1370,Robert J. Hilderman,University of Regina,http://www.cs.uregina.ca/People/Profiles/RobertHilderman.html,,,
1371,Xue Dong Yang,University of Regina,http://www.cs.uregina.ca/People/Profiles/XueDongYang.html,,,
1372,Daniel Stefankovic,University of Rochester,https://www.cs.rochester.edu/~stefanko,,,
1373,Kai Shen,University of Rochester,https://www.cs.rochester.edu/u/kshen,,,
1374,Lenhart K. Schubert,University of Rochester,https://www.cs.rochester.edu/~schubert,,,
1375,Daniel Gildea,University of Rochester,https://www.cs.rochester.edu/u/gildea,,,
1376,Randal C. Nelson,University of Rochester,https://www.cs.rochester.edu/~nelson,,,
1377,Joel I. Seiferas,University of Rochester,https://www.cs.rochester.edu/~joel,,,
1378,Andreas Heuer,University of Rostock,https://dbis.informatik.uni-rostock.de/mitarbeiter/heuer/andreas-heuer,,,
1379,Bodo Urban,University of Rostock,https://www.igd.fraunhofer.de/institut/ueber-uns/alumni/bodo-urban,,,
1380,Michael Fellmann,University of Rostock,https://www.wibis.uni-rostock.de/team,,,
1381,Giancarlo Nota,University of Salerno,http://www.unisa.it/docenti/giancarlonota/en/index,,,
1382,Gianluca De Marco,University of Salerno,http://www.unisa.it/docenti/gianlucademarco/index,Eg0ZuKUAAAAJ,703.0,14.0
1383,Maurizio Tucci,University of Salerno,http://www.unisa.it/docenti/mauriziotucci/index,,,
1384,Vincenzo Auletta,University of Salerno,http://www.unisa.it/docenti/vincenzoauletta/en/index,,,
1385,Giuliana Vitiello,University of Salerno,http://www.unisa.it/docenti/giulianavitiello/english/index,ZQITnvAAAAAJ,1936.0,25.0
1386,Riccardo Distasi,University of Salerno,http://www.unisa.it/docenti/riccardodistasi/index,,,
1387,Roberto Tagliaferri,University of Salerno,http://www.unisa.it/docenti/robertotagliaferri/en/index,,,
1388,Genny Tortora,University of Salerno,http://www.unisa.it/docenti/genoveffatortora/index,7PX-djYAAAAJ,7333.0,39.0
1389,Monica Sebillo,University of Salerno,http://www.unisa.it/docenti/monicamariasebillo/index,xzUw4jQAAAAJ,1124.0,18.0
1390,Francesco Tortorella,University of Salerno,https://docenti.unisa.it/041789/home,ftFwRzMAAAAJ,1974.0,24.0
1391,Raffaele Pizzolante,University of Salerno,https://docenti.unisa.it/025505/home,zUUav3AAAAAJ,628.0,15.0
1392,Angelo Marcelli,University of Salerno,http://docenti.unisa.it/003780/home,,,
1393,Rosalba Zizza,University of Salerno,http://www.di.unisa.it/professori/zizza,wv21l2IAAAAJ,365.0,13.0
1394,Marcella Anselmo,University of Salerno,http://www.di.unisa.it/professori/anselmo,YwQTOUMAAAAJ,593.0,15.0
1395,Alberto Negro,University of Salerno,http://www.unisa.it/docenti/albertonegro/en/index,,,
1396,Filomena Ferrucci,University of Salerno,http://salerno.academia.edu/FilomenaFerrucci,,,
1397,Martin Held,University of Salzburg,https://www.cosy.sbg.ac.at/~held/held.html,,,
1398,Nikolaus Augsten,University of Salzburg,https://dbresearch.uni-salzburg.at/people/augsten,,,
1399,Wolfgang Pree,University of Salzburg,http://www.softwareresearch.net/home,,,
1400,Rade Kutil,University of Salzburg,https://www.cosy.sbg.ac.at/~rkutil,,,
1401,Helmut A. Mayer,University of Salzburg,https://www.cosy.sbg.ac.at/~helmut/helmut.html,,,
1402,Stefan Resmerita,University of Salzburg,http://cs.uni-salzburg.at/~stefan.resmerita,,,
1403,Elmar Eder,University of Salzburg,https://www.cosy.sbg.ac.at/~eder/eder.html,,,
1404,Andreas Naderlinger,University of Salzburg,http://www.cs.uni-salzburg.at/~andreas.naderlinger,,,
1405,Andreas Uhl,University of Salzburg,https://www.cosy.sbg.ac.at/~uhl,,,
1406,Helge Hagenauer,University of Salzburg,https://www.cosy.sbg.ac.at/~hagenau,,,
1407,Aniello Cimitile,University of Sannio,https://www.ding.unisannio.it/persone/docenti/cimitile,,,
1408,Matthew Links,University of Saskatchewan,https://agbio.usask.ca/faculty-and-staff/people-pages/matthew-links.php,,,
1409,Christopher Dutchyn,University of Saskatchewan,https://www.cs.usask.ca/faculty/cjd032,,,
1410,Chanchal Roy,University of Saskatchewan,https://www.cs.usask.ca/~croy,,,
1411,Michael Horsch,University of Saskatchewan,http://artsandscience.usask.ca/profile/MHorsch,,,
1412,Ian McQuillan,University of Saskatchewan,https://www.cs.usask.ca/faculty/mcquillan,,,
1413,Kevin Stanley,University of Saskatchewan,http://www.cs.usask.ca/faculty/stanley/kstanley,,,
1414,Nadeem Jamali,University of Saskatchewan,http://agents.usask.ca/Agents_Lab/Nadeem_Jamali.html,,,
1415,Tony Kusalik,University of Saskatchewan,http://artsandscience.usask.ca/profile/AKusalik,17NLe_IAAAAJ,2803.0,29.0
1416,Anton Ragni,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/anton-ragni,bK8wK0EAAAAJ,1143.0,21.0
1417,Loïc Barrault,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/loic-barrault,S6Xj1BYAAAAJ,5918.0,23.0
1418,Jon Barker,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/jon-barker,-wmRVxoAAAAJ,6048.0,33.0
1419,Markus Lohrey,University of Siegen,https://www.eti.uni-siegen.de/ti/mitarbeiter/lohrey,6EjzYkcAAAAJ,2778.0,29.0
1420,Klaus-Dieter Kuhnert,University of Siegen,https://fokos.de/personal/prof-dr-ing-klaus-dieter-kuhnert,,,
1421,Michael G. Wahl,University of Siegen,https://www.eti.uni-siegen.de/dis/mitarbeiter/wahl.html?lang=de,,,
1422,Roland Wismüller,University of Siegen,https://www.bs.informatik.uni-siegen.de/mitarbeiter/wismueller/index_html,,,
1423,Udo Kelter,University of Siegen,http://pi.informatik.uni-siegen.de/kelter,,,
1424,Madjid Fathi,University of Siegen,https://www.eti.uni-siegen.de/ws/mitarbeiter/m_fathi/index.html?lang=de,,,
1425,Caroline M. Eastman,University of South Carolina,https://cse.sc.edu/~eastman,,,
1426,Matt E. Thatcher,University of South Carolina,https://www.sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/mattthatcher.php,3Rz6pOIAAAAJ,7244.0,31.0
1427,Manton M. Matthews,University of South Carolina,https://cse.sc.edu/~matthews,VRF_3FsAAAAJ,1272.0,12.0
1428,Vignesh Narayanan,University of South Carolina,https://vigsnar.github.io,rirGB10AAAAJ,360.0,10.0
1429,Qiang Zeng,University of South Carolina,https://cse.sc.edu/~zeng1,,,
1430,Marco G. Valtorta,University of South Carolina,http://www.cse.sc.edu/~mgv,l53UPjoAAAAJ,1786.0,21.0
1431,John R. Rose,University of South Carolina,http://www.cse.sc.edu/~rose,,,
1432,Stephen A. Fenner,University of South Carolina,http://www.cse.sc.edu/~fenner,VGn3SEoAAAAJ,1254.0,18.0
1433,William Armitage,University of South Florida,http://www.usf.edu/engineering/cse/people,,,
1434,Denis A. Nicole,University of Southampton,https://www.ecs.soton.ac.uk/people/dan1,,,
1435,Yvonne Margaret Howard,University of Southampton,https://www.ecs.soton.ac.uk/people/ymhoward,,,
1436,Bing Chu,University of Southampton,https://www.ecs.soton.ac.uk/people/bc1d11,,,
1437,Andrew Sogokon,University of Southampton,https://www.ecs.soton.ac.uk/people/as1g19#research,-WBF91wAAAAJ,194.0,8.0
1438,Neil M. White,University of Southampton,https://www.ecs.soton.ac.uk/people/neilw,-KqNHGQAAAAJ,14741.0,50.0
1439,Eric Rogers,University of Southampton,https://www.ecs.soton.ac.uk/people/er,,,
1440,R. A. Bodnar,University of Southampton,https://www.ecs.soton.ac.uk/people/rab1e14,,,
1441,Timothy J. Norman,University of Southampton,https://www.ecs.soton.ac.uk/people/tjn1f15,,,
1442,Ken S. Thomas,University of Southampton,https://www.ecs.soton.ac.uk/people/kst,,,
1443,Klaus-Peter Zauner,University of Southampton,https://www.ecs.soton.ac.uk/people/kpz,,,
1444,Julian Rathke,University of Southampton,https://www.ecs.soton.ac.uk/people/jr1a06,,,
1445,Andrew M. Gravell,University of Southampton,https://www.ecs.soton.ac.uk/people/gravell#research,,,
1446,Markus Brede,University of Southampton,https://www.ecs.soton.ac.uk/people/mb1a10#research,,,
1447,Aiichiro Nakano,University of Southern California,http://physics.usc.edu/Faculty/Nakano,,,
1448,Melvin A. Breuer,University of Southern California,http://ee.usc.edu/faculty_staff/faculty_directory/breuer.htm,,,
1449,Ulrich Neumann,University of Southern California,http://graphics.usc.edu/cgit/un.html,,,
1450,Ellis Horowitz,University of Southern California,http://www.ellishorowitz.com,,,
1451,Michael S. Waterman,University of Southern California,https://dornsife.usc.edu/labs/msw,,,
1452,Dennis McLeod,University of Southern California,https://viterbi.usc.edu/directory/faculty/McLeod/Dennis,,,
1453,Rajiv K. Kalia,University of Southern California,http://physics.usc.edu/Faculty/Kalia,,,
1454,Fei Sha,University of Southern California,http://www-bcf.usc.edu/~feisha,HDHOS0QAAAAJ,16570.0,50.0
1455,Yan Liu,University of Southern California,http://www-bcf.usc.edu/~liu32,UUKLPMYAAAAJ,14694.0,55.0
1456,Ming-Deh A. Huang,University of Southern California,http://www-bcf.usc.edu/~mdhuang,,,
1457,Kai Hwang,University of Southern California,http://gridsec.usc.edu/Hwang.html,igFuAncAAAAJ,23071.0,64.0
1458,Len Adleman,University of Southern California,https://www.usc.edu/dept/molecular-science/fm-adleman.htm,,,
1459,Shang-Hua Teng,University of Southern California,http://www-bcf.usc.edu/~shanghua,,,
1460,Xianghong Jasmine Zhou,University of Southern California,http://zhoulab.usc.edu,,,
1461,Dia Ali,University of Southern Mississippi,https://www.usm.edu/computing/faculty/dia-ali,,,
1462,Bikramjit Banerjee,University of Southern Mississippi,https://www.usm.edu/computing/faculty/bikramjit-banerjee,,,
1463,Chaoyang Zhang,University of Southern Mississippi,http://orca.st.usm.edu/~zhang,,,
1464,Nan Wang,University of Southern Mississippi,http://orca.st.usm.edu/~nwang,,,
1465,Wonryull Koh,University of Southern Mississippi,https://www.usm.edu/computing/faculty/wonryull-koh,,,
1466,Kuo Chen,University of Southern Mississippi,https://www.usm.edu/computing/faculty/kuo-chen,,,
1467,Beddhu Murali,University of Southern Mississippi,https://www.usm.edu/computing/faculty/beddhu-murali,,,
1468,Amer Dawoud,University of Southern Mississippi,https://www.usm.edu/computing/faculty/amer-dawoud,,,
1469,Connie White,University of Southern Mississippi,https://www.usm.edu/computing,,,
1470,Zheng Wang,University of Southern Mississippi,http://www.cs.miami.edu/home/zwang,,,
1471,Zhaoxian Zhou,University of Southern Mississippi,http://orca.st.usm.edu/~zzhou,,,
1472,Jonathan Sun,University of Southern Mississippi,http://www.cs.usm.edu/~jsun,,,
1473,Ian Gent,University of St Andrews,http://ian.gent,,,
1474,Saleem Bhatti,University of St Andrews,https://saleem.host.cs.st-andrews.ac.uk,,,
1475,Alan Dearle,University of St Andrews,https://al.host.cs.st-andrews.ac.uk,,,
1476,Ruth Letham,University of St Andrews,https://rah11.host.cs.st-andrews.ac.uk,,,
1477,John Thomson,University of St Andrews,https://jt.host.cs.st-andrews.ac.uk,,,
1478,Jonathan Lewis,University of St Andrews,https://jonl.host.cs.st-andrews.ac.uk,,,
1479,Mike Weir,University of St Andrews,https://mkw.host.cs.st-andrews.ac.uk,,,
1480,Ishbel Duncan,University of St Andrews,https://ishbel.host.cs.st-andrews.ac.uk,,,
1481,Ognjen Arandjelovic,University of St Andrews,https://oa7.host.cs.st-andrews.ac.uk,,,
1482,Dharini Balasubramaniam,University of St Andrews,https://dharini.host.cs.st-andrews.ac.uk,,,
1483,David Harris-Birtill,University of St Andrews,https://dcchb.host.cs.st-andrews.ac.uk,,,
1484,Erhard Plödereder,University of Stuttgart,http://www.iste.uni-stuttgart.de/ps/team/ploedereder.html,,,
1485,Martin Radetzki,University of Stuttgart,https://www.iti.uni-stuttgart.de/en/chairs/embedded-systems/people/martin-radetzki.html,,,
1486,Volker Diekert,University of Stuttgart,http://www.fmi.uni-stuttgart.de/ti/personen/Diekert,,,
1487,Sven Simon,University of Stuttgart,https://www.ipvs.uni-stuttgart.de/abteilungen/pas/abteilung/mitarbeiter/sven.simon?__locale=en,,,
1488,Ralf Küsters,University of Stuttgart,https://sec.informatik.uni-stuttgart.de/people/kuesters,,,
1489,Dieter Roller,University of Stuttgart,http://www.iris.uni-stuttgart.de/institut/mitarbeiter/roller.html,,,
