,name,affiliation,homepage,scholar_id,citations,h-index
3694,Ching-Te Chiu,National Tsing Hua University,http://www.cs.nthu.edu.tw/~ctchiu,NOSCHOLARPAGE,,
3695,Chingfang Hsu,National Cheng Kung University,http://www.csie.ncku.edu.tw/ncku_csie/depmember/teacherdetail/id/19,NOSCHOLARPAGE,,
3696,Chinmay Eishan Kulkarni,Carnegie Mellon University,https://hcii.cmu.edu/people/chinmay-kulkarni,ZDatV6MAAAAJ,1883.0,19.0
3697,Chinmay Hegde,New York University,https://engineering.nyu.edu/faculty/chinmay-hegde,eJAV17IAAAAJ,4471.0,27.0
3698,Chinmay Kulkarni 0001,Emory University,https://hcii.cmu.edu/people/chinmay-kulkarni,ZDatV6MAAAAJ,1883.0,19.0
3699,Chintan Patel,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/~cpatel2,rnkQi4gAAAAJ,1011.0,14.0
3700,Chinwe Ekenna,University at Albany - SUNY,https://www.albany.edu/ceas/73412.php,NOSCHOLARPAGE,,
3701,Chinwendu Enyioha,University of Central Florida,https://cenyioha.eecs.ucf.edu,NOSCHOLARPAGE,,
3702,Chinya V. Ravishankar,Univ. of California - Riverside,http://www.cs.ucr.edu/~ravi,NOSCHOLARPAGE,,
3703,Chiou-Shann Fuh,National Taiwan University,https://www.csie.ntu.edu.tw/~fuh,NOSCHOLARPAGE,,
3704,Chiou-Ting Hsu,National Tsing Hua University,http://www.cs.nthu.edu.tw/~cthsu/candy.html,K4woTsYAAAAJ,4713.0,28.0
3705,Chirag Shah,Rutgers University,http://chirags.comminfo.rutgers.edu,H4dLAw0AAAAJ,5934.0,36.0
3706,Chiranjib Bhattacharyya,IISc Bangalore,http://www.csa.iisc.ac.in/~chiru,NOSCHOLARPAGE,,
3707,Chiranjoy Chattopadhyay,IIT Jodhpur,http://home.iitj.ac.in/~chiranjoy,5LzGkEAAAAAJ,233.0,8.0
3708,Chiru Bhattacharyya,IISc Bangalore,http://www.csa.iisc.ac.in/~chiru,NOSCHOLARPAGE,,
3709,Chita R. Das,Pennsylvania State University,http://www.cse.psu.edu/hpcl/people.html,2kXsgI4AAAAJ,13701.0,59.0
3710,Chitra Balakrishna,Open University UK,http://stem.open.ac.uk/people/cb32322,VxuURT8AAAAJ,418.0,7.0
3711,Chitta Baral,Arizona State University,http://www.public.asu.edu/~cbaral,9Yd716IAAAAJ,9889.0,44.0
3712,Chitta Mandal,IIT Kharagpur,http://cse.iitkgp.ac.in/~chitta,jkoZD_MAAAAJ,1696.0,23.0
3713,Chittaranjan A. Mandal,IIT Kharagpur,http://cse.iitkgp.ac.in/~chitta,jkoZD_MAAAAJ,1696.0,23.0
3714,Chittaranjan Mandal,IIT Kharagpur,http://cse.iitkgp.ac.in/~chitta/pubs,jkoZD_MAAAAJ,1696.0,23.0
3715,Chittaranjan Mandal 0001,IIT Kharagpur,http://cse.iitkgp.ac.in/~chitta,jkoZD_MAAAAJ,1696.0,23.0
3716,Chiu C. Tan 0001,Temple University,https://cis.temple.edu/~cctan,NOSCHOLARPAGE,,
3717,Chiu Chiang Tan,Temple University,https://cis.temple.edu/~cctan,NOSCHOLARPAGE,,
3718,Chloe Martindale,University of Bristol,https://www.martindale.info,AKpOGBkAAAAJ,460.0,7.0
3719,Chng Eng Siong,Nanyang Technological University,http://www.ntu.edu.sg/home/aseschng,FJodrCcAAAAJ,6644.0,44.0
3720,Cho-Jui Hsieh,Univ. of California - Los Angeles,http://web.cs.ucla.edu/~chohsieh,Wy89g4IAAAAJ,25014.0,59.0
3721,Cho-Li Wang,University of Hong Kong,https://i.cs.hku.hk/~clwang,pO6yT2cAAAAJ,3810.0,29.0
3722,Chong Fu,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1102,NOSCHOLARPAGE,,
3723,Chong-Jun Wang,Nanjing University,https://hpi.de/en/research/research-school/international-branches/nanjing-university.html,NOSCHOLARPAGE,,
3724,Chong-Wah Ngo,Singapore Management University,https://scis.smu.edu.sg/faculty/profile/601/ngo-chong-wah,HM39HrUAAAAJ,12590.0,59.0
3725,Chong-kwon Kim,Seoul National University,http://popeye.snu.ac.kr,KRykCKkAAAAJ,14898.0,44.0
3726,Chongjie Zhang,Tsinghua University,http://iiis.tsinghua.edu.cn/~zhang,LjxqXycAAAAJ,1416.0,21.0
3727,Chongjun Wang,Nanjing University,https://hpi.de/en/research/research-school/international-branches/nanjing-university.html,NOSCHOLARPAGE,,
3728,Chongkwon Kim,Seoul National University,http://popeye.snu.ac.kr,KRykCKkAAAAJ,14898.0,44.0
3729,Chonglin Gu,Harbin Institute of Technology,http://faculty.hitsz.edu.cn/guchonglin,U-IvTQYAAAAJ,333.0,10.0
3730,Chongxuan Li,Renmin University of China,https://gsai.ruc.edu.cn/addons/teacher/index/info.html?user_id=0&ruccode=20210826004&ln=en,UKMcQn4AAAAJ,1158.0,12.0
3731,Chongyan Gu,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=C.Gu,Vz8tGc8AAAAJ,458.0,13.0
3732,Choong Seon Hong,Kyung Hee University,http://networking.khu.ac.kr/layouts/net/members/mem01.htm,oKANWloAAAAJ,16093.0,57.0
3733,Choong Seong Hong,Kyung Hee University,http://networking.khu.ac.kr/layouts/net/members/mem01.htm,oKANWloAAAAJ,16093.0,57.0
3734,Choongseon Hong,Kyung Hee University,http://networking.khu.ac.kr/layouts/net/members/mem01.htm,oKANWloAAAAJ,16093.0,57.0
3735,Choonhwa Lee,Hanyang University,http://dcc.hanyang.ac.kr/members.htm,NOSCHOLARPAGE,,
3736,Chris Amato,Northeastern University,http://www.ccs.neu.edu/home/camato,#NAME?,,
3737,Chris Baber,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/baber-chris.aspx,MQ184fQAAAAJ,10571.0,53.0
3738,Chris Bailey,University of York,https://www-users.cs.york.ac.uk/~chrisb,QQ_dWtcAAAAJ,495.0,10.0
3739,Chris Bailey 0002,University of York,https://www-users.cs.york.ac.uk/~chrisb,QQ_dWtcAAAAJ,495.0,10.0
3740,Chris Bailey-Kellogg,Dartmouth College,http://www.cs.dartmouth.edu/~cbk,NOSCHOLARPAGE,,
3741,Chris Bartone,Ohio University,https://www.ohio.edu/engineering/about/people/profiles.cfm?profile=bartone,NOSCHOLARPAGE,,
3742,Chris Biemann,University of Hamburg,https://www.inf.uni-hamburg.de/en/inst/ab/lt/people/chris-biemann,BdwP-3QAAAAJ,7668.0,42.0
3743,Chris Brown 0001,Virginia Tech,https://website.cs.vt.edu/people/faculty/chris-brown.html,MmgiKNkAAAAJ,82.0,5.0
3744,Chris Brzuska,Aalto University,http://chrisbrzuska.de,an-NQV4AAAAJ,1377.0,21.0
3745,Chris Bystroff,Rensselaer Polytechnic Institute,http://www.bioinfo.rpi.edu/bystrc,ZHK-ewYAAAAJ,4573.0,33.0
3746,Chris Callison-Burch,University of Pennsylvania,http://www.cis.upenn.edu/~ccb,nv-MV58AAAAJ,22335.0,55.0
3747,Chris Child,City University of London,https://www.city.ac.uk/people/academics/christopher-child,zFODlAYAAAAJ,101.0,5.0
3748,Chris Chitty,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=106050,NOSCHOLARPAGE,,
3749,Chris Clack,University College London,http://www0.cs.ucl.ac.uk/people/C.Clack.html,6zAjxsIAAAAJ,16156.0,73.0
3750,Chris Clifton,Purdue University,https://www.cs.purdue.edu/people/clifton,C_cWJIkAAAAJ,14544.0,50.0
3751,Chris Crispin-Bailey,University of York,https://www-users.cs.york.ac.uk/~chrisb,QQ_dWtcAAAAJ,495.0,10.0
3752,Chris De Sa,Cornell University,http://www.cs.cornell.edu/~cdesa,v7EjGHkAAAAJ,3214.0,27.0
3753,Chris Ding,Chinese University of Hong Kong,https://sds.cuhk.edu.cn/en/teacher/197,q7FfnjgAAAAJ,57420.0,96.0
3754,Chris Doughty,Northern Arizona University,https://nau.edu/siccs/faculty/chris-doughty,5I08jB8AAAAJ,6823.0,42.0
3755,Chris Evans,University College London,https://uclic.ucl.ac.uk/people/chris-evans,EViLL-IAAAAJ,17114.0,66.0
3756,Chris Fermüller,TU Wien,https://www.logic.at/staffpages/chrisf,-6IV5oIAAAAJ,2434.0,27.0
3757,Chris Fietkiewicz,Case Western Reserve University,http://engineering.case.edu/eecs/faculty-staff,r7veCY0AAAAJ,35.0,2.0
3758,Chris Fox,University of Essex,https://www.essex.ac.uk/people/foxch66501/chris-fox,isrqPvsAAAAJ,10609.0,48.0
3759,Chris G. Willcocks,Durham University,https://www.dur.ac.uk/computer.science/staff/profile/?id=13966,F5QdeesAAAAJ,375.0,8.0
3760,Chris GauthierDickey,University of Denver,https://ritchieschool.du.edu/chris-gauthierdickey,NOSCHOLARPAGE,,
3761,Chris Gniady,University of Arizona,https://www.cs.arizona.edu/people/gniady,iGccVmEAAAAJ,1197.0,17.0
3762,Chris Greenhalgh,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/chris.greenhalgh,5PUo2n8AAAAJ,11893.0,59.0
3763,Chris H. Q. Ding,Chinese University of Hong Kong,https://sds.cuhk.edu.cn/en/teacher/197,q7FfnjgAAAAJ,57420.0,96.0
3764,Chris Hansen,University of Magdeburg,http://isgwww.cs.uni-magdeburg.de/cas,qV62eOQAAAAJ,1787.0,22.0
3765,Chris Harrison 0001,Carnegie Mellon University,http://www.chrisharrison.net,36HRdqMAAAAJ,10873.0,54.0
3766,Chris Heunen,University of Edinburgh,http://homepages.inf.ed.ac.uk/cheunen,K_LnaH0AAAAJ,1885.0,25.0
3767,Chris Hundhausen,Washington State University,http://www.eecs.wsu.edu/~hundhaus,jdmx_E8AAAAJ,4873.0,32.0
3768,Chris J. Barter,University of Adelaide,https://cs.adelaide.edu.au/~chris,NOSCHOLARPAGE,,
3769,Chris J. Bleakley,University College Dublin,https://people.ucd.ie/chris.bleakley,pr1c99UAAAAJ,2065.0,24.0
3770,Chris J. Maddison,University of Toronto,https://www.cs.toronto.edu/~cmaddis,WjCG3owAAAAJ,17270.0,18.0
3771,Chris J. Myers,University of Utah,https://async.ece.utah.edu/~myers,PewEZtYAAAAJ,5588.0,37.0
3772,Chris J. Price,Aberystwyth University,https://www.aber.ac.uk/en/cs/staff-profiles/listing/profile/cjp,NOSCHOLARPAGE,,
3773,Chris Jermaine,Rice University,https://www.cs.rice.edu/~cmj4,D2P2B0MAAAAJ,4326.0,31.0
3774,Chris Kanan,Rochester Institute of Technology,http://www.chriskanan.com,jMxZjBoAAAAJ,5779.0,31.0
3775,Chris Kanich,University of Illinois at Chicago,https://www.cs.uic.edu/~ckanich,Zy1b3UAAAAAJ,2849.0,24.0
3776,Chris Leckie,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person6335,wUsI0cAAAAAJ,13233.0,53.0
3777,Chris Lehnert,Queensland University of Technology,https://research.qut.edu.au/qcr/Our%20people/chris-lehnert,PN4ITysAAAAJ,871.0,14.0
3778,Chris Lucas 0001,University of Edinburgh,http://www.christopherglucas.com,KS4uI1sAAAAJ,1556.0,16.0
3779,Chris Martens,North Carolina State University,http://www.cs.cmu.edu/~cmartens,1ceh700AAAAJ,485.0,12.0
3780,Chris McDonald,University of Western Australia,http://staffhome.ecm.uwa.edu.au/~00014979,8jUAxZkAAAAJ,3300.0,19.0
3781,Chris North 0001,Virginia Tech,http://people.cs.vt.edu/north,yBZ7vtkAAAAJ,10921.0,57.0
3782,Chris Pal,University of Montreal,http://en.diro.umontreal.ca/department-directory/vue/pal-christopher,1ScWJOoAAAAJ,64193.0,54.0
3783,Chris Parnin,North Carolina State University,https://www.csc.ncsu.edu/people/cjparnin,Guzbr0kAAAAJ,4669.0,33.0
3784,Chris Peikert,University of Michigan,http://web.eecs.umich.edu/~cpeikert,PiZymREAAAAJ,18258.0,45.0
3785,Chris Piech,Stanford University,https://stanford.edu/~cpiech/bio/index.html,fpT49d8AAAAJ,4327.0,18.0
3786,Chris Preist,University of Bristol,http://www.bristol.ac.uk/eng-systems-centre/people/chris-priest.html,rfoJfMgAAAAJ,4586.0,34.0
3787,Chris R. Johnson,University of Utah,http://www.cs.utah.edu/~crj,NOSCHOLARPAGE,,
3788,Chris R. Johnson 0001,University of Utah,http://www.cs.utah.edu/~crj,SS3tE_MAAAAJ,2125.0,15.0
3789,Chris Reed,University of Dundee,https://www.computing.dundee.ac.uk/about/staff/25,4uzzI5YAAAAJ,9710.0,44.0
3790,Chris Russell 0001,University of Surrey,https://www.surrey.ac.uk/cvssp/people/russell_christopher,RM2sHhYAAAAJ,7619.0,30.0
3791,Chris S. Crawford,The University of Alabama,http://www.chrissmithcrawford.com,3V9Nf8QAAAAJ,178.0,7.0
3792,Chris Scaffidi,Oregon State University,http://web.engr.oregonstate.edu/~cscaffid,NOSCHOLARPAGE,,
3793,Chris Schwiegelshohn,Aarhus University,https://cs.au.dk/~schwiegelshohn,X9Hl0LcAAAAJ,532.0,11.0
3794,Chris Smith Crawford Jr.,The University of Alabama,http://www.chrissmithcrawford.com,3V9Nf8QAAAAJ,178.0,7.0
3795,Chris T. Freeman,University of Southampton,https://www.ecs.soton.ac.uk/people/ctf1,2k5lAdkAAAAJ,4894.0,38.0
3796,Chris Thornton,University of Sussex,http://www.sussex.ac.uk/informatics/people/peoplelists/person/2684,NOSCHOLARPAGE,,
3797,Chris Umans,California Institute of Technology,http://www.cs.caltech.edu/~umans,uNsqlqYAAAAJ,3525.0,29.0
3798,Chris Verhoef,VU Amsterdam,http://www.cs.vu.nl/~x,ziKj-v0AAAAJ,5200.0,40.0
3799,Chris W. Johnson 0001,University of Glasgow,http://www.dcs.gla.ac.uk/~johnson,pU6c2PQAAAAJ,8522.0,37.0
3800,Chris Watkins,Royal Holloway University of London,https://pure.royalholloway.ac.uk/portal/en/persons/chris-watkins_09225e27-7a15-4edc-a087-69efb68c65c0.html,v8QhiOwAAAAJ,32499.0,23.0
3801,Chris E. Weaver,University of Oklahoma,http://cs.ou.edu/~weaver/academic,SrIEIUgAAAAJ,1880.0,19.0
3802,Chris Wilcox,Colorado State University,http://www.cs.colostate.edu/~wilcox,V-o9ZkIAAAAJ,19378.0,55.0
3803,Chris Wilson,University of Oregon,http://ix.cs.uoregon.edu/~cwilson,NOSCHOLARPAGE,,
3804,Chris Wojtan,IST Austria,http://pub.ist.ac.at/group_wojtan,OGdXlpcAAAAJ,2083.0,26.0
3805,Chris Xiaoxuan Lu,University of Edinburgh,https://christopherlu.github.io,idu78-EAAAAJ,1605.0,22.0
3806,Christan Earl Grant,University of Oklahoma,http://www.ou.edu/coe/cs/people/cgrant,NOSCHOLARPAGE,,
3807,Christan Grant,University of Oklahoma,http://www.ou.edu/coe/cs/people/cgrant,NOSCHOLARPAGE,,
3808,Christel Baier,TU Dresden,https://wwwtcs.inf.tu-dresden.de/~baier,p8sX7r0AAAAJ,15316.0,52.0
3809,Christena Nippert-Eng,Indiana University,https://luddy.indiana.edu/contact/profile/?profile_id=388,NOSCHOLARPAGE,,
3810,Christian Bauckhage,University of Bonn,https://www.iais.fraunhofer.de/de/institut/mitarbeiterprofile/christian-bauckhage.html,f9iP-80AAAAJ,11407.0,50.0
3811,Christian Baumgartner,Graz University of Technology,http://www.hce.tugraz.at,NOSCHOLARPAGE,,
3812,Christian Beecks,University of Münster,https://www.uni-muenster.de/DMA/team/beecks.shtml,kQcfLnMAAAAJ,1367.0,19.0
3813,Christian Berger,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/christian-berger.aspx,-5qMVbcAAAAJ,4726.0,33.0
3814,Christian Bettstetter,University of Klagenfurt,https://bettstetter.com,ymlpYBYAAAAJ,14754.0,53.0
3815,Christian Biemann,University of Hamburg,https://www.inf.uni-hamburg.de/en/inst/ab/lt/people/chris-biemann,BdwP-3QAAAAJ,7668.0,42.0
3816,Christian Bischof,TU Darmstadt,http://www.sc.informatik.tu-darmstadt.de/fg/people/mitarbeiterdetails_sc_5312.en.jsp,1BRFh4UAAAAJ,62.0,5.0
3817,Christian Bizer,University of Mannheim,https://www.uni-mannheim.de/dws/people/professors/prof-dr-christian-bizer,INQwsQkAAAAJ,39353.0,66.0
3818,Christian Blouin,Dalhousie University,https://www.dal.ca/faculty/computerscience/faculty-staff/christian-blouin.html,zNjCdOEAAAAJ,1100.0,19.0
3819,Christian Böhm,LMU Munich,http://dmm.dbs.ifi.lmu.de/cms/team/professoren/christian_boehm/index.html,T9OSNwkAAAAJ,15174.0,64.0
3820,Christian Bonnet,EURECOM,http://www.eurecom.fr/en/people/bonnet-christian,ACeJK4AAAAAJ,8632.0,41.0
3821,Christian Borgelt,University of Konstanz,http://www.borgelt.net,T50Bxb8AAAAJ,7527.0,35.0
3822,Christian Breiteneder,TU Wien,https://www.ims.tuwien.ac.at/people/christian-breiteneder,AvNBy7MAAAAJ,1898.0,22.0
3823,Christian Chiarcos,Goethe University Frankfurt,http://acoli.informatik.uni-frankfurt.de,IYbsrxUAAAAJ,2432.0,27.0
3824,Christian Colombo,University of Malta,http://staff.um.edu.mt/christian.colombo,eFR8lkgAAAAJ,1056.0,16.0
3825,Christian D. Newman,Rochester Institute of Technology,https://www.rit.edu/studentaffairs/religion/catholiccampusministry.php,hb_08rUAAAAJ,557.0,15.0
3826,Christian Damsgaard Jensen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,,
3827,Christian Darken,Naval Postgraduate School,http://faculty.nps.edu/cjdarken,NOSCHOLARPAGE,,
3828,Christian Desrosiers,ETS Montreal,https://etsmtl.ca/Professeurs/cdesrosiers,XJ0jF3gAAAAJ,4332.0,29.0
3829,Christian Doerr,Hasso Plattner Institute,https://hpi.de/forschung/fachgebiete/cybersecurity-enterprise-security.html,NOSCHOLARPAGE,,
3830,Christian Donald Newman,Rochester Institute of Technology,https://www.rit.edu/studentaffairs/religion/catholiccampusministry.php,hb_08rUAAAAJ,557.0,15.0
3831,Christian Dondrup,Heriot-Watt University,https://researchportal.hw.ac.uk/en/persons/christian-dondrup,udVxavAAAAAJ,746.0,13.0
3832,Christian Duriez,CRIStAL,https://team.inria.fr/defrost/team-members/christian-duriez,sAA2koIAAAAJ,4852.0,33.0
3833,Christian G. Fermüller,TU Wien,https://www.logic.at/staffpages/chrisf,-6IV5oIAAAAJ,2434.0,27.0
3834,Christian Gagné,Université Laval,https://chgagne.github.io,egixsbEAAAAJ,4925.0,31.0
3835,Christian Glaßer,University of Würzburg,http://www1.informatik.uni-wuerzburg.de/mitarbeiterinnen/glasser-christian,NOSCHOLARPAGE,,
3836,Christian Guetl,Graz University of Technology,https://www.tugraz.at/institutes/isds/home,NoAiKpcAAAAJ,5255.0,32.0
3837,Christian Gütl,Graz University of Technology,https://www.tugraz.at/institutes/isds/home,NoAiKpcAAAAJ,5255.0,32.0
3838,Christian Hammer 0001,University of Potsdam,https://www.uni-potsdam.de/en/cs-se/team/prof-dr-ing-christian-hammer,gykAfPwAAAAJ,2212.0,24.0
3839,Christian Hansen,University of Magdeburg,http://isgwww.cs.uni-magdeburg.de/cas,qV62eOQAAAAJ,1787.0,22.0
3840,Christian Hardmeier,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/christian-hardmeier(9504265d-0046-4e58-b529-256a656c012d).html,AmRp1T0AAAAJ,1450.0,20.0
3841,Christian Henriksen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,,
3842,Christian Holz,ETH Zurich,https://www.christianholz.net,OfXP9jMAAAAJ,4542.0,37.0
3843,Christian Holz 0001,ETH Zurich,https://www.christianholz.net,OfXP9jMAAAAJ,4542.0,37.0
3844,Christian Huemer,TU Wien,https://www.big.tuwien.ac.at/people/chuemer,jJ7BjEoAAAAJ,1693.0,19.0
3845,Christian Igel,University of Copenhagen,http://image.diku.dk/igel,d-jF4zIAAAAJ,13126.0,47.0
3846,Christian Ikenmeyer,University of Liverpool,http://pcwww.liv.ac.uk/~iken,NOSCHOLARPAGE,,
3847,Christian J. Darken,Naval Postgraduate School,http://faculty.nps.edu/cjdarken,NOSCHOLARPAGE,,
3848,Christian Jacob,University of Calgary,http://www.cpsc.ucalgary.ca/~jacob,DUxb0k0AAAAJ,11629.0,52.0
3849,Christian Kästner,Carnegie Mellon University,https://www.cs.cmu.edu/~ckaestne,PR-ZnJUAAAAJ,14762.0,65.0
3850,Christian Knauer,University of Bayreuth,https://www.ai6.uni-bayreuth.de/de/mitarbeiter/christian-knauer.html,On60m2AAAAAJ,2282.0,26.0
3851,Christian Komusiewicz,University of Marburg,https://www.uni-marburg.de/en/fb12/research-groups/algorith/christian-komusiewicz,FN8oDbkAAAAJ,2045.0,28.0
3852,Christian Konrad,University of Bristol,http://www.bristol.ac.uk/engineering/departments/computerscience/people/christian-konrad,pUijx84AAAAJ,651.0,14.0
3853,Christian Kop,University of Klagenfurt,https://www.aau.at/team/kop-christian,sUKqaHoAAAAJ,819.0,13.0
3854,Christian Kray,University of Münster,https://www.uni-muenster.de/Geoinformatics/en/institute/staff/index.php/118/Christian_Kray,pO7f5IoAAAAJ,4015.0,33.0
3855,Christian Lengauer,University of Passau,http://www.infosun.fmi.uni-passau.de/cl/staff/lengauer,He31yBEAAAAJ,5475.0,35.0
3856,Christian Lessig,University of Magdeburg,http://graphics.cs.uni-magdeburg.de,7PJiN-gAAAAJ,690.0,11.0
3857,Christian N. S. Pedersen,Aarhus University,https://birc.au.dk/~cstorm/,RHtkRKwAAAAJ,3231.0,29.0
3858,Christian Napoli,Sapienza University of Rome,https://sites.google.com/diag.uniroma1.it/napoli,NS1JOAUAAAAJ,8304.0,46.0
3859,Christian Nørgaard Storm Pedersen,Aarhus University,https://birc.au.dk/~cstorm/,RHtkRKwAAAAJ,3231.0,29.0
3860,Christian O'Reilly,University of South Carolina,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/oreilly_christian.php,NllRAkwAAAAJ,1723.0,21.0
3861,Christian Pérez,Ecole Normale Superieure de Lyon,http://www.ens-lyon.fr/annuaire/m-perez-christian-144203.kjsp?RH=ENS-LYON,PHpSuswAAAAJ,3314.0,13.0
3862,Christian Plessl,Paderborn University,https://cs.uni-paderborn.de/hit/team/plessl,hP5-OnsAAAAJ,2247.0,22.0
3863,Christian Poellabauer,Florida International University,https://users.cs.fiu.edu/~cpoellab/,7anf7aEAAAAJ,5066.0,30.0
3864,Christian R. Huyck,Middlesex University,http://www.cwa.mdx.ac.uk/chris/chrisroot.html,NOSCHOLARPAGE,,
3865,Christian R. Shelton,Univ. of California - Riverside,http://www.cs.ucr.edu/~cshelton,9xbbxGcAAAAJ,4384.0,32.0
3866,Christian Rechberger,Graz University of Technology,https://www.iaik.tugraz.at/content/about_iaik/people/rechberger_christian,0HMdWcUAAAAJ,8472.0,47.0
3867,Christian Renner,Hamburg University of Technology,https://www.tuhh.de/smartport/team/christian-renner.html,ONg4SKoAAAAJ,716.0,14.0
3868,Christian Richardt,University of Bath,http://richardt.name,AZH_wV0AAAAJ,2723.0,22.0
3869,Christian Robert Huyck,Middlesex University,http://www.cwa.mdx.ac.uk/chris/chrisroot.html,NOSCHOLARPAGE,,
3870,Christian Rohner,Uppsala University,http://user.it.uu.se/~chrohner,yh51PU0AAAAJ,1203.0,19.0
3871,Christian Rossow,CISPA Helmholtz Center,https://christian-rossow.de,lNn4hRMAAAAJ,5387.0,39.0
3872,Christian S. Collberg,University of Arizona,http://www.cs.arizona.edu/people/collberg,Iq_d12gAAAAJ,9389.0,37.0
3873,Christian S. Jensen,Aalborg University,http://people.cs.aau.dk/~csj,wo20cPYAAAAJ,34272.0,92.0
3874,Christian Schaffner,University of Amsterdam,https://staff.science.uva.nl/c.schaffner,m-L5Hj0AAAAJ,3595.0,28.0
3875,Christian Scheffer,University of Münster,https://www.uni-muenster.de/Informatik.AGVahrenhold/personen/christianscheffer.shtml,K1C0Au8AAAAJ,262.0,9.0
3876,Christian Scheideler,Paderborn University,http://cs.uni-paderborn.de/ti/personal/prof-dr-rer-nat-christian-scheideler,abQN9dsAAAAJ,5731.0,44.0
3877,Christian Schindelhauer,University of Freiburg,http://cone.informatik.uni-freiburg.de/mitarbeiter/schindelhauer/adresse,TxVfH8QAAAAJ,3480.0,31.0
3878,Christian Schulte 0001,KTH Royal Institute of Technology,https://www.kth.se/profile/cschulte,27PyeisAAAAJ,3301.0,28.0
3879,Christian Siemers,TU Clausthal,https://www.in.tu-clausthal.de/aktuelle/prof-dr-christian-siemers,NOSCHOLARPAGE,,
3880,Christian Skalka,University of Vermont,http://www.cs.uvm.edu/~skalka,XDj4RWQAAAAJ,967.0,16.0
3881,Christian Theobalt [INF],Max Planck Society,https://www.mpi-inf.mpg.de/~theobalt,eIWg8NMAAAAJ,25629.0,88.0
3882,Christian Thomsen,Aalborg University,http://personprofil.aau.dk/111293?lang=en,Y7i1yN4AAAAJ,993.0,18.0
3883,Christian Timmerer,University of Klagenfurt,https://www.aau.at/team/timmerer-christian,WqVnh0IAAAAJ,7084.0,40.0
3884,Christian Urban,King's College London,https://www.kcl.ac.uk/people/christian-urban,7kaRg68AAAAJ,2627.0,25.0
