,name,affiliation,homepage,scholar_id,citations,h-index
4992,Christophe Ducottet,Université Jean Monnet,http://webperso.univ-st-etienne.fr/~ducottet,oj8J16sAAAAJ,1594.0,22.0
4993,Marcus Pearce,Queen Mary University of London,http://webprojects.eecs.qmul.ac.uk/marcusp,UImWMekAAAAJ,5402.0,39.0
4994,G. P. S. Raghava,IIIT Delhi,http://webs.iiitd.edu.in/raghava,XK5GUiYAAAAJ,21638.0,75.0
4995,Alexandra Jimborean,University of Murcia,http://webs.um.es/alexandra.jimborean,UVlbY84AAAAJ,525.0,14.0
4996,Antonio Ruiz-Martínez,University of Murcia,http://webs.um.es/arm,x-whC_gAAAAJ,600.0,13.0
4997,Félix Gómez Mármol,University of Murcia,http://webs.um.es/felixgm,YFwhSEcAAAAJ,2737.0,24.0
4998,Fernando Jiménez,University of Murcia,http://webs.um.es/fernan/miwiki/doku.php?id=english,CWgxQY8AAAAJ,1792.0,23.0
4999,Félix J. García,University of Murcia,http://webs.um.es/fgarcia/miwiki/doku.php,WaQfrJ0AAAAJ,1292.0,18.0
5000,Francisco García-Sánchez,University of Murcia,http://webs.um.es/frgarcia,ZKFL__kAAAAJ,3074.0,29.0
5001,Gabriel López,University of Murcia,http://webs.um.es/gabilm/miwiki/doku.php,TogbwmUAAAAJ,529.0,13.0
5002,Gregorio Bernabé,University of Murcia,http://webs.um.es/gbernabe/miwiki/doku.php,73XN3L4AAAAJ,531.0,13.0
5003,Gregorio Martínez Pérez,University of Murcia,http://webs.um.es/gregorio,l1scgGQAAAAJ,4145.0,30.0
5004,Jesualdo Tomás Fernández-Breis,University of Murcia,http://webs.um.es/jfernand/miwiki/doku.php,KaEwPLIAAAAJ,,
5005,José M. García 0001,University of Murcia,http://webs.um.es/jmgarcia/miwiki/doku.php,QzRE5OIAAAAJ,3353.0,27.0
5006,José M. Juarez,University of Murcia,http://webs.um.es/jmjuarez,cCDpQu4AAAAJ,931.0,17.0
5007,Juan A. Botía,University of Murcia,http://webs.um.es/juanbot/miwiki/doku.php,IFiSPE4AAAAJ,3988.0,31.0
5008,Leandro Marín,University of Murcia,http://webs.um.es/leandro/miwiki/doku.php,7l_3V7cAAAAJ,797.0,11.0
5009,Manuel Campos,University of Murcia,http://webs.um.es/manuelcampos,SlDiTNgAAAAJ,1442.0,18.0
5010,Miguel Ángel Zamora Izquierdo,University of Murcia,http://webs.um.es/mzamora/miwiki/doku.php,EQqywLsAAAAJ,4623.0,35.0
5011,Óscar Cánovas,University of Murcia,http://webs.um.es/ocanovas/miwiki/doku.php,iAPkCb8AAAAJ,625.0,13.0
5012,Rafael Valencia-García,University of Murcia,http://webs.um.es/valencia/miwiki/doku.php,GLpBPNMAAAAJ,4118.0,35.0
5013,Marcelo Gattass,PUC-RIO,http://webserver2.tecgraf.puc-rio.br/~mgattass,zrRqeM8AAAAJ,4011.0,34.0
5014,Zhewei Wei,Renmin University of China,http://weizhewei.com,qZ7dj4gAAAAJ,1511.0,18.0
5015,João Paulo Costeira,Universidade de Lisboa,http://welcome.isr.tecnico.ulisboa.pt/author/joaopaulosalgadoarriscado,Xi33QRIAAAAJ,3817.0,24.0
5016,Thomas LeBlanc,University of Miami,http://welcome.miami.edu/about-um/university-leadership/officers/thomas-leblanc/index.html,w9AzbYwAAAAJ,5778.0,37.0
5017,Wenfei Wu,Peking University,http://wenfei-wu.github.io,PQsb1ZwAAAAJ,1806.0,16.0
5018,Wenke Lee,Georgia Institute of Technology,http://wenke.gtisc.gatech.edu,nfkH5V4AAAAJ,43913.0,96.0
5019,Bill Gropp,Univ. of Illinois at Urbana-Champaign,http://wgropp.cs.illinois.edu,vB96fX8AAAAJ,51100.0,84.0
5020,William H. Sanders,Univ. of Illinois at Urbana-Champaign,http://whs.crhc.illinois.edu,FClnlsgAAAAJ,11760.0,52.0
5021,Kyungshik Lim,Kyungpook National University,http://wicom.knu.ac.kr,NOSCHOLARPAGE,,
5022,Sushmita Roy,University of Wisconsin - Madison,http://wid.wisc.edu/profile/sushmita-roy,vzmzPSIAAAAJ,5153.0,29.0
5023,Carlos Alberto Maziero,UFPR,http://wiki.inf.ufpr.br/maziero/doku.php,uwOXXv93HFcC,744.0,14.0
5024,Seeun Umboh,University of Sydney,http://williamumboh.com,Wd4ChQ8AAAAJ,145.0,7.0
5025,Will Perkins,University of Illinois at Chicago,http://willperkins.org,5HJzWMUAAAAJ,966.0,18.0
5026,SuKyoung Lee,Yonsei University,http://winet.yonsei.ac.kr/home/professor,NOSCHOLARPAGE,,
5027,Myungchul Kim,KAIST,http://winslab.kaist.ac.kr/member/member.html,G7ez9RYAAAAJ,965.0,13.0
5028,Theodore S. Rappaport,New York University,http://wireless.engineering.nyu.edu/tedrappaport,aLOSzWwAAAAJ,99724.0,120.0
5029,Linghe Kong,Shanghai Jiao Tong University,http://wirelesslab.sjtu.edu.cn/~klh,-wm2X-8AAAAJ,4279.0,35.0
5030,Minyou Wu,Shanghai Jiao Tong University,http://wirelesslab.sjtu.edu.cn/~wu,Sz5Y7RsAAAAJ,12670.0,45.0
5031,Qing-Hua Huang,NWPU,http://wisemed.cn/index.php/index/login_c.html,cdxgLCYAAAAJ,4066.0,36.0
5032,Bob J. Wielinga,VU Amsterdam,http://wm.cs.vu.nl,NOSCHOLARPAGE,,
5033,Inwhee Joe,Hanyang University,http://wm.hanyang.ac.kr/xe/professor,NOSCHOLARPAGE,,
5034,Weinan Zhang 0001,Shanghai Jiao Tong University,http://wnzhang.net,Qzss0GEAAAAJ,11678.0,49.0
5035,Derek G. Corneil,University of Toronto,http://worldcat.org/identities/lccn-n90726664,XiTfJCsAAAAJ,5818.0,29.0
5036,Anthony Steed,University College London,http://wp.cs.ucl.ac.uk/anthonysteed,mPvFg_8AAAAJ,16796.0,60.0
5037,Julie A. McCann,Imperial College London,http://wp.doc.ic.ac.uk/aese/person/julie-a-mccann,S6wyzdwAAAAJ,6774.0,35.0
5038,A. J. Field,Imperial College London,http://wp.doc.ic.ac.uk/ajf,rn3Lg2wAAAAJ,3787.0,15.0
5039,Ben Glocker,Imperial College London,http://wp.doc.ic.ac.uk/bglocker,g_HtjLIAAAAJ,24100.0,64.0
5040,Daniel Rueckert,Imperial College London,http://wp.doc.ic.ac.uk/dr,H0O0WnQAAAAJ,69275.0,118.0
5041,Giuliano Casale,Imperial College London,http://wp.doc.ic.ac.uk/gcasale,Os1VLoQAAAAJ,4570.0,36.0
5042,Jeff Kramer,Imperial College London,http://wp.doc.ic.ac.uk/jk,t-fuDjMAAAAJ,25830.0,68.0
5043,Lucia Specia,Imperial College London,http://wp.doc.ic.ac.uk/lspecia,wVl_z8kAAAAJ,13000.0,50.0
5044,Morris Sloman,Imperial College London,http://wp.doc.ic.ac.uk/mss,ey299DUAAAAJ,16213.0,56.0
5045,Naranker Dulay,Imperial College London,http://wp.doc.ic.ac.uk/nd,KXfVZq0AAAAJ,8116.0,38.0
5046,Stephen H. Muggleton,Imperial College London,http://wp.doc.ic.ac.uk/shm,WxJXT2MAAAAJ,20319.0,73.0
5047,Thomas Heinis,Imperial College London,http://wp.doc.ic.ac.uk/theinis,yJ998VYAAAAJ,2178.0,17.0
5048,Rodrigo Bonifácio,Universidade de Brasília,http://wp.rbonifacio.net,YegiOugAAAAJ,789.0,16.0
5049,Kay Connelly,Indiana University,http://wphomes.soic.indiana.edu/connelly,uZZ7HtIAAAAJ,4261.0,37.0
5050,Jeremy G. Siek,Indiana University,http://wphomes.soic.indiana.edu/jsiek,Vuso8H8AAAAJ,5749.0,35.0
5051,Katie A. Siek,Indiana University,http://wphomes.soic.indiana.edu/ksiek,-R9W7IkAAAAJ,3097.0,31.0
5052,Steven A. Myers,Indiana University,http://wphomes.soic.indiana.edu/samyers,SQnCsswAAAAJ,2626.0,23.0
5053,Tobias Wrigstad,Uppsala University,http://wrigstad.com,EfO5KRQAAAAJ,1478.0,20.0
5054,Marek Materzok,University of Wroclaw,http://wroc.academia.edu/MarekMaterzok,PkDLbJoAAAAJ,81.0,4.0
5055,Willem Robert van Hage,VU Amsterdam,http://wrvh.home.xs4all.nl,FddhRPoAAAAJ,2266.0,23.0
5056,Yihua Huang,Nanjing University,http://ws.nju.edu.cn/people/yhhuang,NOSCHOLARPAGE,,
5057,Gong Cheng 0001,Nanjing University,http://ws.nju.edu.cn/~gcheng,_ncKAiwAAAAJ,2699.0,22.0
5058,Wei Hu 0007,Nanjing University,http://ws.nju.edu.cn/~whu,iWs168sAAAAJ,3462.0,26.0
5059,Yuzhong Qu,Nanjing University,http://ws.nju.edu.cn/~yzqu,NOSCHOLARPAGE,,
5060,Phuc Nguyen,University of Texas at Arlington,http://wsslab.org/vpnguyen,pBf2M3QAAAAJ,721.0,14.0
5061,Verónica Becher,University of Buenos Aires,http://www-2.dc.uba.ar/profesores/becher,_7APZ6sAAAAJ,1053.0,16.0
5062,Esteban Feuerstein,University of Buenos Aires,http://www-2.dc.uba.ar/profesores/feuerstein,tPLDixQAAAAJ,996.0,14.0
5063,Francisco J. Soulignac,University of Buenos Aires,http://www-2.dc.uba.ar/profesores/lin/docs/cv/cv_oscar.htm,NOSCHOLARPAGE,,
5064,Ricardo Rodriguez,University of Buenos Aires,http://www-2.dc.uba.ar/profesores/ricardo,I14fhF4AAAAJ,3830.0,30.0
5065,Enrique Carlos Segura,University of Buenos Aires,http://www-2.dc.uba.ar/profesores/segura/homepage.html,NOSCHOLARPAGE,,
5066,Toshiyuki Tanaka,Kyoto University,http://www-adsys.sys.i.kyoto-u.ac.jp/tt/Tanaka-e.html,J_bqd7EAAAAJ,4943.0,34.0
5067,Andreas Frommer,University of Wuppertal,http://www-ai.math.uni-wuppertal.de/~frommer,ui_XMO8AAAAJ,5586.0,39.0
5068,Nora Ayanian,University of Southern California,http://www-bcf.usc.edu/~ayanian,ke2MEF0AAAAJ,1906.0,24.0
5069,Ben Reichardt,University of Southern California,http://www-bcf.usc.edu/~breichar,BEGRf_EAAAAJ,2769.0,26.0
5070,David Kempe 0001,University of Southern California,http://www-bcf.usc.edu/~dkempe,jUNqQpgAAAAJ,5366.0,39.0
5071,Fei Sha,University of Southern California,http://www-bcf.usc.edu/~feisha,8rttV7kAAAAJ,,
5072,Haipeng Luo,University of Southern California,http://www-bcf.usc.edu/~haipengl,ct2hw4UAAAAJ,2258.0,25.0
5073,William G. J. Halfond,University of Southern California,http://www-bcf.usc.edu/~halfond,98W28JoAAAAJ,6124.0,36.0
5074,Jernej Barbic,University of Southern California,http://www-bcf.usc.edu/~jbarbic,aP4IPIEAAAAJ,3389.0,26.0
5075,Ethan Katz-Bassett,Columbia University,http://www-bcf.usc.edu/~katzbass,CknstQwAAAAJ,4712.0,33.0
5076,Yan Liu 0002,University of Southern California,http://www-bcf.usc.edu/~liu32,NOSCHOLARPAGE,,
5077,Ming-Deh A. Huang,University of Southern California,http://www-bcf.usc.edu/~mdhuang,NOSCHOLARPAGE,,
5078,Minlan Yu,Harvard University,http://www-bcf.usc.edu/~minlanyu,K1cZ7SsAAAAJ,,
5079,Shaddin Dughmi,University of Southern California,http://www-bcf.usc.edu/~shaddin,jn-B_MoAAAAJ,1816.0,25.0
5080,Shang-Hua Teng,University of Southern California,http://www-bcf.usc.edu/~shanghua,NOSCHOLARPAGE,,
5081,Todd A. Brun,University of Southern California,http://www-bcf.usc.edu/~tbrun,0WBCi1AAAAAJ,6663.0,43.0
5082,Chao Wang 0001,University of Southern California,http://www-bcf.usc.edu/~wang626,q2L3v6kAAAAJ,21400.0,64.0
5083,Xuehai Qian,University of Southern California,http://www-bcf.usc.edu/~xuehaiqi,5QL8V68AAAAJ,3123.0,27.0
5084,Makoto Onizuka,Osaka University,http://www-bigdata.ist.osaka-u.ac.jp/index_en.html,oJ6G8gUAAAAJ,1858.0,18.0
5085,Yuki Arase,Osaka University,http://www-bigdata.ist.osaka-u.ac.jp/ja/home,uoL1Wr0AAAAJ,1179.0,16.0
5086,Markus Bläser,Saarland University,http://www-cc.cs.uni-saarland.de/mblaeser,AB0CIBAAAAAJ,1284.0,19.0
5087,Irina Gladkova,CUNY,http://www-cs.ccny.cuny.edu/~csivg,gistCekAAAAJ,1014.0,14.0
5088,Nelly Fazio,CUNY,http://www-cs.ccny.cuny.edu/~fazio,U8ZdsuEAAAAJ,1859.0,16.0
5089,Jianting Zhang,CUNY,http://www-cs.ccny.cuny.edu/~jzhang,UKjJKUIAAAAJ,1531.0,22.0
5090,Peter Brass,CUNY,http://www-cs.ccny.cuny.edu/~peter,ZTGVnVkAAAAJ,3507.0,24.0
5091,Rosario Gennaro,CUNY,http://www-cs.ccny.cuny.edu/~rosario,YAZHNDUAAAAJ,20051.0,67.0
5092,William E. Skeith III,CUNY,http://www-cs.ccny.cuny.edu/~wes,NOSCHOLARPAGE,,
5093,George Wolberg,CUNY,http://www-cs.ccny.cuny.edu/~wolberg,KyXgRdQAAAAJ,7866.0,26.0
5094,Zhigang Zhu,CUNY,http://www-cs.ccny.cuny.edu/~zhu,2m-u_KoAAAAJ,3444.0,30.0
5095,Nuno Correia 0001,Universidade NOVA de Lisboa,http://www-ctp.di.fct.unl.pt/~nmc,w7cia2AAAAAJ,1983.0,23.0
5096,Sofia Cavaco,Universidade NOVA de Lisboa,http://www-ctp.di.fct.unl.pt/~sc,Ue15jDEAAAAJ,330.0,11.0
5097,Teresa Romão,Universidade NOVA de Lisboa,http://www-ctp.di.fct.unl.pt/~tir,lMXOPKQAAAAJ,683.0,13.0
5098,Edward Hermann Haeusler,PUC-RIO,http://www-di.inf.puc-rio.br/~hermann,eQP-Ez8AAAAJ,849.0,14.0
5099,Eduardo Sany Laber,PUC-RIO,http://www-di.inf.puc-rio.br/~laber,NOSCHOLARPAGE,,
5100,Hélio Côrtes Vieira Lopes,PUC-RIO,http://www-di.inf.puc-rio.br/~lopes,cbAHng0AAAAJ,2361.0,24.0
5101,Sérgio Lifschitz,PUC-RIO,http://www-di.inf.puc-rio.br/~sergio,XJRv4BMAAAAJ,830.0,14.0
5102,Simone D. J. Barbosa,PUC-RIO,http://www-di.inf.puc-rio.br/~simone,DEayOYgAAAAJ,5255.0,29.0
5103,Thibaut Vidal,PUC-RIO,http://www-di.inf.puc-rio.br/~vidalt/en/teaching-thibaut-vidal.html,qbO0xwUAAAAJ,4767.0,31.0
5104,Jizhong Xiao,CUNY,http://www-ee.ccny.cuny.edu/www/web/jxiao/jxiao.html,hUo4KuQAAAAJ,6849.0,42.0
5105,Ying-li Tian,CUNY,http://www-ee.ccny.cuny.edu/wwwn/yltian/home.html,aAWeB4wAAAAJ,21706.0,69.0
5106,Eugene Syriani,University of Montreal,http://www-ens.iro.umontreal.ca/~syriani,iQlrBWkAAAAJ,1554.0,20.0
5107,Erika Ábrahám,RWTH Aachen,http://www-i2.informatik.rwth-aachen.de/i2/eab,NOSCHOLARPAGE,,
5108,Joost-Pieter Katoen,RWTH Aachen,http://www-i2.informatik.rwth-aachen.de/~katoen,yjjO5_oAAAAJ,24214.0,70.0
5109,Gerhard Lakemeyer,RWTH Aachen,http://www-i5.informatik.rwth-aachen.de/gerhard,v0zpdqkAAAAJ,6980.0,39.0
5110,Hermann Ney,RWTH Aachen,http://www-i6.informatik.rwth-aachen.de/web/Staff/ney,6C8rf-0AAAAJ,61727.0,110.0
5111,Hiroshi Imai,University of Tokyo,http://www-imai.is.s.u-tokyo.ac.jp/~imai,NOSCHOLARPAGE,,
5112,Yasuyuki Matsushita,Osaka University,http://www-infobiz.ist.osaka-u.ac.jp/en/member/matsushita,eomC7sIAAAAJ,10982.0,51.0
5113,Fumio Okura,Osaka University,http://www-infobiz.ist.osaka-u.ac.jp/user/okura,Qw72w48AAAAJ,561.0,11.0
5114,Satoshi Tsujimoto,Kyoto University,http://www-is.amp.i.kyoto-u.ac.jp/lab/en/tujimoto,NOSCHOLARPAGE,,
5115,Yoshimasa Nakamura,Kyoto University,http://www-is.amp.i.kyoto-u.ac.jp/ynaka/index-e.html,NOSCHOLARPAGE,,
5116,Takao Onoye,Osaka University,http://www-ise2.ist.osaka-u.ac.jp/~onoye,Ln4-4eAAAAAJ,2456.0,25.0
5117,Naoki Kobayashi 0001,University of Tokyo,http://www-kb.is.s.u-tokyo.ac.jp/~koba,bhZQ7FEAAAAJ,5372.0,40.0
5118,Bernhard Thomaszewski,University of Montreal,http://www-labs.iro.umontreal.ca/~bernhard,Qtzmow0AAAAJ,,
5119,Mikhail Bessmeltsev,University of Montreal,http://www-labs.iro.umontreal.ca/~bmpix,EUzwk5cAAAAJ,318.0,8.0
5120,Hae-Seung Lee,Massachusetts Institute of Technology,http://www-mtl.mit.edu/researchgroups/hslee,uLOkoQYAAAAJ,2985.0,20.0
5121,James F. Kurose,University of Massachusetts Amherst,http://www-net.cs.umass.edu/personnel/kurose.html,ogj8ppAAAAAJ,,
5122,Takahiro Hara,Osaka University,http://www-nishio.ist.osaka-u.ac.jp/~hara,Ly6jrBoAAAAJ,7860.0,41.0
5123,Nobuo Yamashita,Kyoto University,http://www-optima.amp.i.kyoto-u.ac.jp/~nobuo/soran.html,NOSCHOLARPAGE,,
5124,Fabio Ramos,University of Sydney,http://www-personal.acfr.usyd.edu.au/f.ramos/Fabio_Ramos_Homepage/Home.html,NOSCHOLARPAGE,,
5125,Jin Lu,University of Michigan-Dearborn,http://www-personal.umd.umich.edu/~jinluz,iaaPT1AAAAAJ,562.0,12.0
5126,Jean-Baptiste Jeannin,University of Michigan,http://www-personal.umich.edu/~jeannin,o9GQ8w4AAAAJ,1002.0,14.0
5127,Kevyn Collins-Thompson,University of Michigan,http://www-personal.umich.edu/~kevynct,q__pgY9AkUQJ,5129.0,38.0
5128,Qiaozhu Mei,University of Michigan,http://www-personal.umich.edu/~qmei,zr22WkQAAAAJ,18177.0,53.0
5129,Jenna Wiens,University of Michigan,http://www-personal.umich.edu/~wiensj,NOSCHOLARPAGE,,
5130,G. Stefano Sukhatme,University of Southern California,http://www-robotics.usc.edu/~gaurav,lRUi-A8AAAAJ,35091.0,97.0
5131,Wei-Lun Chao,Ohio State University,http://www-scf.usc.edu/~weilunc,PGKakWwAAAAJ,4515.0,25.0
5132,Philippe Nain,Ecole Normale Superieure de Lyon,http://www-sop.inria.fr/members/Philippe.Nain,rMGIECUAAAAJ,6098.0,38.0
5133,Alexander Rakhlin,University of Pennsylvania,http://www-stat.wharton.upenn.edu/~rakhlin,fds2VpgAAAAJ,6731.0,46.0
5134,Weijie J. Su,University of Pennsylvania,http://www-stat.wharton.upenn.edu/~suw,Uhf4nBkAAAAJ,2363.0,18.0
5135,Raimund Seidel,Saarland University,http://www-tcs.cs.uni-saarland.de,LyGtZIkAAAAJ,10818.0,46.0
5136,Takeo Igarashi,University of Tokyo,http://www-ui.is.s.u-tokyo.ac.jp/~takeo,2LJJtI8AAAAJ,17754.0,69.0
5137,Daniel Boley,University of Minnesota,http://www-users.cs.umn.edu/~boley,QeRUVr0AAAAJ,5993.0,35.0
5138,John V. Carlis,University of Minnesota,http://www-users.cs.umn.edu/~carlis,AcTDG6IAAAAJ,18445.0,52.0
5139,Abhishek Chandra,University of Minnesota,http://www-users.cs.umn.edu/~chandra,hSklLfsAAAAJ,4550.0,34.0
5140,David H. C. Du,University of Minnesota,http://www-users.cs.umn.edu/~du,NOSCHOLARPAGE,,
5141,Ahmed Eldawy,Univ. of California - Riverside,http://www-users.cs.umn.edu/~eldawy,bshz1DEAAAAJ,3649.0,22.0
5142,Eric Van Wyk,University of Minnesota,http://www-users.cs.umn.edu/~evw,fMI1OlIAAAAJ,16038.0,55.0
5143,Gopalan Nadathur,University of Minnesota,http://www-users.cs.umn.edu/~gopalan,jpXyNF8AAAAJ,4236.0,28.0
5144,Victoria Interrante,University of Minnesota,http://www-users.cs.umn.edu/~interran,vQQOZVgAAAAJ,5376.0,37.0
5145,Volkan Isler,University of Minnesota,http://www-users.cs.umn.edu/~isler,Q5KT-hEAAAAJ,5825.0,36.0
5146,Jon B. Weissman,University of Minnesota,http://www-users.cs.umn.edu/~jon,ouY9ypcAAAAJ,3351.0,35.0
5147,Junaed Sattar,University of Minnesota,http://www-users.cs.umn.edu/~junaed,cgaU4UkAAAAJ,1939.0,23.0
5148,Daniel F. Keefe,University of Minnesota,http://www-users.cs.umn.edu/~keefe,lGsfTIsAAAAJ,2952.0,28.0
5149,Rui Kuang,University of Minnesota,http://www-users.cs.umn.edu/~kuang,NOSCHOLARPAGE,,
5150,Vipin Kumar,University of Minnesota,http://www-users.cs.umn.edu/~kumar,BnxU9TEAAAAJ,115964.0,125.0
5151,Stephen McCamant,University of Minnesota,http://www-users.cs.umn.edu/~mccamant,NOSCHOLARPAGE,,
5152,Mohamed F. Mokbel,University of Minnesota,http://www-users.cs.umn.edu/~mokbel,GHz1ZVIAAAAJ,15004.0,56.0
5153,Nikolaos P. Papanikolopoulos,University of Minnesota,http://www-users.cs.umn.edu/~npapas,wQdo-bMAAAAJ,16401.0,62.0
5154,Youcef Saad,University of Minnesota,http://www-users.cs.umn.edu/~saad,90qiDCwAAAAJ,,
5155,Stephen J. Guy,University of Minnesota,http://www-users.cs.umn.edu/~sjguy,aVg7BRwAAAAJ,5696.0,31.0
5156,Stergios I. Roumeliotis,University of Minnesota,http://www-users.cs.umn.edu/~stergios,c5HeXxsAAAAJ,16633.0,67.0
5157,Loren G. Terveen,University of Minnesota,http://www-users.cs.umn.edu/~terveen,r6cAovIAAAAJ,22559.0,65.0
5158,Tian He 0001,University of Minnesota,http://www-users.cs.umn.edu/~tianhe,hc1m_BQAAAAJ,29715.0,77.0
5159,Anand R. Tripathi,University of Minnesota,http://www-users.cs.umn.edu/~tripathi,vnR_Q4IAAAAJ,692.0,11.0
5160,Pen-Chung Yew,University of Minnesota,http://www-users.cs.umn.edu/~yew,NOSCHOLARPAGE,,
5161,Antonia Zhai,University of Minnesota,http://www-users.cs.umn.edu/~zhai,NOSCHOLARPAGE,,
5162,Zhi-Li Zhang,University of Minnesota,http://www-users.cs.umn.edu/~zhzhang,2X6fAZgAAAAJ,17513.0,73.0
5163,Joseph Sifakis,SUSTech,http://www-verimag.imag.fr/~sifakis,8jCwk4EAAAAJ,21167.0,66.0
5164,Wolfgang J. Paul,Saarland University,http://www-wjp.cs.uni-saarland.de/leute/individuum.php?person=1&lang=en,NOSCHOLARPAGE,,
5165,Taylor Johnson,Vanderbilt University,http://www.TaylorTJohnson.com,MdTkXNYAAAAJ,2512.0,28.0
5166,Anish M. S. Shrestha,De La Salle University,http://www.a-transposable-element.com,v0omOL4AAAAJ,207.0,7.0
5167,Aamir Cheema,Monash University,http://www.aamircheema.com,chWbG70AAAAJ,1805.0,25.0
5168,Aaron Sidford,Stanford University,http://www.aaronsidford.com,SWqd2rgAAAAJ,4974.0,36.0
5169,Abdeslam Boularias,Rutgers University,http://www.abdeslam.net,8AF3RCsAAAAJ,1401.0,21.0
5170,Thomas Abeel,TU Delft,http://www.abeel.be,eCS5_oAAAAAJ,,
5171,Muhammad Abulaish,South Asian University,http://www.abulaish.com,2VMLm7gAAAAJ,1829.0,22.0
5172,Minglu Li 0001,Shanghai Jiao Tong University,http://www.acem.sjtu.edu.cn/en/faculty/luming.html,cFW1n8YAAAAJ,10257.0,50.0
5173,Lingkan Gong,UNSW,http://www.acser.unsw.edu.au/staff/lingkan-gong,BvpL9wsAAAAJ,160.0,8.0
5174,Ana Cristina Bicharra Garcia,UFF,http://www.addlabs.uff.br/bicharra,qN-wg74AAAAJ,3659.0,24.0
5175,Muhammad Ali Babar,University of Adelaide,http://www.adelaide.edu.au/directory/ali.babar,BjzKrCsAAAAJ,13737.0,58.0
5176,Amali Weerasinghe,University of Adelaide,http://www.adelaide.edu.au/directory/amali.weerasinghe,cW9YyJAAAAAJ,672.0,12.0
5177,Cheryl Pope,University of Adelaide,http://www.adelaide.edu.au/directory/cheryl.pope,oRDqRF0AAAAJ,96.0,5.0
5178,Claudia Szabo,University of Adelaide,http://www.adelaide.edu.au/directory/claudia.szabo,5dhtRdEAAAAJ,2478.0,24.0
5179,Cruz Izu,University of Adelaide,http://www.adelaide.edu.au/directory/cruz.izu,7HTG1gMAAAAJ,964.0,15.0
5180,Damith C. Ranasinghe,University of Adelaide,http://www.adelaide.edu.au/directory/damith.ranasinghe,NOSCHOLARPAGE,,
5181,Alfred L. Brown,University of Adelaide,http://www.adelaide.edu.au/directory/fred.brown,NOSCHOLARPAGE,,
5182,Katrina Faulkner,University of Adelaide,http://www.adelaide.edu.au/directory/katrina.falkner,ItdtO3wAAAAJ,4222.0,31.0
5183,Michael J. Brooks,University of Adelaide,http://www.adelaide.edu.au/directory/michael.brooks,IRsRrroAAAAJ,4975.0,28.0
5184,Nick Faulkner,University of Adelaide,http://www.adelaide.edu.au/directory/nickolas.falkner,hKOT5M0AAAAJ,3237.0,25.0
5185,Sergey Polyakovskiy,University of Adelaide,http://www.adelaide.edu.au/directory/sergey.polyakovskiy,JTeFG4IAAAAJ,723.0,12.0
5186,Sang-Wook Kim,Hanyang University,http://www.agape.hanyang.ac.kr/members/prof,ed2vz_oAAAAJ,4471.0,33.0
5187,Seyed Reza Ahmadzadeh,University of Massachusetts Lowell,http://www.ahmadzadeh.info,8sqAOOoAAAAJ,433.0,12.0
5188,Kenji Suzuki 0002,University of Tsukuba,http://www.ai.iit.tsukuba.ac.jp/kenji,NOSCHOLARPAGE,,
5189,Marco A. Wiering,University of Groningen,http://www.ai.rug.nl/~mwiering,880vFIgAAAAJ,7390.0,40.0
5190,Niels A. Taatgen,University of Groningen,http://www.ai.rug.nl/~niels,F5FI6uYAAAAJ,7380.0,42.0
5191,L. C. Verbrugge,University of Groningen,http://www.ai.rug.nl/~rineke,p6lcxiMAAAAJ,3384.0,31.0
5192,Masayuki Numao,Osaka University,http://www.ai.sanken.osaka-u.ac.jp/en,o__ttLoAAAAJ,1962.0,22.0
5193,Ken-ichi Fukui,Osaka University,http://www.ai.sanken.osaka-u.ac.jp/en/index.php?Ken-ichi%20Fukui,NOSCHOLARPAGE,,
5194,Toru Ishida,Kyoto University,http://www.ai.soc.i.kyoto-u.ac.jp/~ishida,x11Wp_sAAAAJ,13239.0,56.0
5195,Thomas Buchmann,University of Bayreuth,http://www.ai1.uni-bayreuth.de/en/team/Buchmann_Thomas/index.php,LU0mmcUAAAAJ,680.0,15.0
5196,Bernhard Westfechtel,University of Bayreuth,http://www.ai1.uni-bayreuth.de/en/team/Westfechtel_Bernhard/index.php,8eJ_bFcAAAAJ,4023.0,30.0
5197,Matthias Korch,University of Bayreuth,http://www.ai2.uni-bayreuth.de/de/team/Korch_Matthias/index.php,NOSCHOLARPAGE,,
5198,Thomas Rauber,University of Bayreuth,http://www.ai2.uni-bayreuth.de/de/team/Rauber_Thomas,NOSCHOLARPAGE,,
5199,Austin Tate,University of Edinburgh,http://www.aiai.ed.ac.uk/~bat,CWYxFcQAAAAJ,8046.0,39.0
5200,Hao Chen 0002,Hunan University,http://www.aimlab.org/haochen,NOSCHOLARPAGE,,
5201,Sven Behnke,University of Bonn,http://www.ais.uni-bonn.de/behnke,1xx3X_0AAAAJ,14502.0,64.0
5202,Gorjan Alagic,University of Maryland - College Park,http://www.alagic.org,NOSCHOLARPAGE,,
5203,Alan Kuhnle,Florida State University,http://www.alankuhnle.com,#NAME?,,
